customer_id,age,gender,city,income_bracket,tenure_months,card_type
C103083,68,M,West Evanmouth,Mid,82,Gold
C103084,42,M,Lake Christopherbury,High,100,Gold
C103085,48,M,Port Erin,High,157,Gold
C103086,34,M,Port Jennifer,Mid,17,Platinum
C103087,37,M,Sethberg,Low,68,Green
C103088,26,M,Kellychester,Mid,44,Green
C103089,22,M,Lake Kimfurt,Mid,61,Platinum
C103090,40,F,East Wendy,Mid,123,Platinum
C103091,37,F,East Ashleyfort,Affluent,93,Green
C103092,26,F,Port Alexisport,Mid,74,Green
C103093,28,F,South Clintonmouth,High,153,Green
C103094,38,M,West Evan,Low,67,Gold
C103095,25,F,Barbarastad,High,111,Green
C103096,41,M,North Haroldmouth,Affluent,2,Gold
C103097,26,F,Valerieview,Low,89,Green
C103098,40,M,Santosberg,Low,177,Platinum
C103099,25,F,New Tracystad,Mid,26,Green
C103100,25,M,Richardberg,Low,99,Gold
C103101,21,M,Richardsonmouth,High,27,Green
C103102,36,F,Christopherchester,Affluent,89,Green
C103103,53,F,Bakerton,Mid,146,Gold
C103104,53,M,Lake Krystalside,Mid,1,Platinum
C103105,41,F,East Melissaport,Mid,103,Gold
C103106,21,M,Moorefurt,High,131,Gold
C103107,47,F,East Paulmouth,Low,41,Green
C103108,40,M,West Stevenside,Mid,165,Gold
C103109,33,F,Rodriguezburgh,Mid,51,Green
C103110,51,M,South Kaylaborough,Mid,15,Green
C103111,44,F,Murphymouth,Mid,8,Platinum
C103112,59,M,Wendyfort,High,38,Platinum
C103113,22,M,Lake Judith,Low,114,Gold
C103114,23,M,West Shawnside,Low,83,Platinum
C103115,25,M,South Dustin,High,56,Centurion
C103116,34,M,West Ashley,High,175,Green
C103117,55,F,Brownstad,Low,103,Centurion
C103118,31,M,Irwinborough,Mid,138,Gold
C103119,31,F,East Mirandachester,Mid,102,Platinum
C103120,42,M,Johnnyburgh,Mid,78,Gold
C103121,47,M,East Chadfurt,Mid,177,Gold
C103122,21,F,West Morganmouth,Low,169,Gold
C103123,49,F,Warrenview,Mid,83,Green
C103124,30,M,Port Brian,High,30,Platinum
C103125,36,M,Petersonport,Mid,5,Green
C103126,53,M,East Michael,High,119,Green
C103127,35,F,Olsonside,Low,31,Green
C103128,21,F,Lake Samuel,Affluent,180,Green
C103129,21,F,Morrowside,High,23,Green
C103130,37,M,North Jennifer,High,48,Green
C103131,34,F,West Elizabeth,High,109,Gold
C103132,38,F,Alexismouth,Affluent,40,Gold
C103133,33,F,South Michelle,Mid,6,Green
C103134,51,M,Port Tarachester,Mid,38,Green
C103135,38,F,Abigailtown,Mid,169,Centurion
C103136,21,F,Hardingberg,High,100,Green
C103137,46,F,Fowlershire,High,27,Green
C103138,58,M,North Jefferyborough,Mid,69,Green
C103139,39,F,Hortonburgh,Low,57,Green
C103140,40,F,Robinsonborough,Mid,17,Gold
C103141,29,F,Lake Barbara,Affluent,71,Green
C103142,35,F,West Lisatown,Mid,47,Gold
C103143,43,F,Peggyhaven,Mid,79,Green
C103144,50,F,Lake Victormouth,Mid,110,Gold
C103145,42,M,Jenkinsstad,Mid,13,Platinum
C103146,57,M,Millsmouth,High,139,Green
C103147,39,F,East Stephenstad,High,124,Green
C103148,25,M,New Brooke,High,109,Green
C103149,25,F,Jameschester,Mid,90,Gold
C103150,51,F,Jacquelineville,Mid,86,Green
C103151,49,F,Port Maryland,Mid,92,Gold
C103152,21,F,New Sarahville,High,24,Green
C103153,35,M,Bradyside,Mid,73,Green
C103154,36,M,Lake Seanshire,Mid,4,Green
C103155,29,M,Lake Kellychester,Mid,113,Green
C103156,22,F,East Kimberly,Affluent,46,Green
C103157,29,F,Wilsonfort,Low,18,Green
C103158,27,M,West Tammymouth,High,43,Gold
C103159,22,M,Odonnellfurt,Mid,161,Green
C103160,47,M,West Kimberlyhaven,Mid,93,Gold
C103161,41,F,Josephview,Low,103,Gold
C103162,32,F,Marychester,Mid,124,Gold
C103163,21,F,North Rachel,Mid,10,Platinum
C103164,34,F,Johnsontown,Low,73,Green
C103165,43,F,Port Nicholas,Mid,31,Green
C103166,29,M,Matthewshire,Affluent,156,Gold
C103167,25,M,Allenfurt,Low,60,Gold
C103168,36,F,New Deanna,High,131,Gold
C103169,41,F,Port Sarahchester,Mid,118,Green
C103170,21,M,Lake Peter,High,14,Gold
C103171,52,M,South Rebecca,Mid,143,Platinum
C103172,24,F,South Jerry,Low,2,Green
C103173,33,M,New David,Low,24,Centurion
C103174,50,F,Cameronview,Low,64,Green
C103175,39,F,West James,Low,100,Green
C103176,50,M,North Samuelshire,High,114,Green
C103177,55,F,North Christine,High,24,Gold
C103178,21,M,New Patrickberg,High,155,Gold
C103179,47,M,Waltersstad,High,165,Gold
C103180,52,M,East Denise,Low,91,Gold
C103181,33,F,West James,Mid,167,Green
C103182,34,F,Lake Kimberly,Mid,26,Green
C103183,21,M,Townsendton,Mid,65,Green
C103184,46,F,Christopherberg,Mid,120,Centurion
C103185,21,M,Lake Traciville,Mid,4,Green
C103186,48,F,South Saraville,Mid,157,Platinum
C103187,22,M,East Justinburgh,Mid,1,Green
C103188,53,F,North Troystad,High,50,Green
C103189,42,M,South Craig,High,110,Green
C103190,49,M,South Charlesland,Mid,139,Green
C103191,29,M,Lake Robert,Affluent,74,Centurion
C103192,23,M,Cynthiamouth,Affluent,62,Gold
C103193,21,F,East Kent,Mid,81,Platinum
C103194,50,M,Lake Ashley,Mid,164,Platinum
C103195,45,M,North Theresastad,Mid,56,Gold
C103196,45,M,Cooleyside,Affluent,111,Gold
C103197,41,F,East Aimeeview,High,21,Gold
C103198,43,F,East Catherineside,Low,141,Gold
C103199,34,M,New Williamberg,Mid,9,Green
C103200,42,M,Port Michael,Mid,139,Gold
C103201,28,F,North Mark,Mid,70,Gold
C103202,34,M,North Jessica,Low,129,Green
C103203,71,F,West Joshua,High,118,Gold
C103204,38,F,North Michael,High,56,Platinum
C103205,21,M,Stuartfort,High,31,Gold
C103206,33,M,Huntfurt,High,37,Gold
C103207,26,M,West Gerald,High,175,Green
C103208,39,F,Suzanneville,Mid,91,Platinum
C103209,28,F,Gabrielborough,Mid,114,Green
C103210,35,M,Hamiltonmouth,Low,128,Centurion
C103211,29,M,Carlsonview,High,175,Centurion
C103212,40,F,Cindyfurt,Low,122,Platinum
C103213,31,M,Gonzalezstad,High,69,Green
C103214,41,M,Rachaelland,Mid,36,Green
C103215,59,M,Jacksonton,Low,32,Platinum
C103216,25,F,Brendaport,Low,64,Platinum
C103217,45,M,Raymondville,Low,170,Platinum
C103218,21,M,Port Marcus,High,48,Gold
C103219,35,F,West John,High,81,Gold
C103220,40,M,Lake Nathan,Mid,158,Green
C103221,29,M,Port Leonard,Low,149,Platinum
C103222,21,F,West Haleymouth,Low,60,Gold
C103223,37,M,South Ashley,Low,141,Green
C103224,54,F,Rachelside,Low,1,Green
C103225,36,M,South Justinborough,High,65,Gold
C103226,44,F,North Ann,Mid,33,Gold
C103227,50,F,New Patriciachester,Mid,38,Green
C103228,65,F,Stewartmouth,Low,25,Green
C103229,26,F,East Brandon,Mid,154,Green
C103230,27,M,Jimenezview,Mid,59,Green
C103231,34,M,Wilsonmouth,Mid,161,Platinum
C103232,44,M,New Mark,Mid,101,Gold
C103233,21,F,Youngtown,Low,127,Gold
C103234,45,F,Andrewshire,Mid,41,Platinum
C103235,39,M,South Justinfurt,Mid,158,Green
C103236,32,M,New Samanthaton,Mid,57,Platinum
C103237,42,M,Deannaland,Affluent,177,Centurion
C103238,47,F,Davischester,Mid,48,Gold
C103239,49,M,Joshuastad,Mid,72,Gold
C103240,38,M,Millermouth,Mid,177,Gold
C103241,41,M,Salazarfurt,Mid,175,Platinum
C103242,41,M,Heathermouth,Mid,56,Green
C103243,51,M,Allisonville,High,65,Green
C103244,42,M,Sharonville,High,12,Platinum
C103245,45,M,East Brandontown,Low,69,Platinum
C103246,47,M,North Victoria,Mid,134,Gold
C103247,59,M,Perezland,Mid,89,Green
C103248,31,M,Lake Rachel,High,25,Green
C103249,55,F,Lisaside,Mid,1,Gold
C103250,65,F,Lake Mirandaview,Mid,160,Platinum
C103251,32,F,North Brandonport,Low,131,Green
C103252,35,M,West Markfurt,Mid,49,Gold
C103253,33,F,Hollyberg,Low,147,Platinum
C103254,45,M,Wilsonmouth,Mid,60,Green
C103255,21,M,Port Breanna,Low,157,Platinum
C103256,32,M,Walshville,High,178,Green
C103257,34,M,New Timothy,Mid,2,Platinum
C103258,34,M,Braymouth,Mid,73,Centurion
C103259,33,M,Perezview,High,145,Green
C103260,32,M,Jenniferstad,Mid,110,Platinum
C103261,46,M,Lake Deborah,Mid,164,Centurion
C103262,43,F,Lake Christian,Mid,61,Centurion
C103263,56,F,Browntown,Low,17,Gold
C103264,46,F,South Lori,High,49,Gold
C103265,25,M,South Dan,Low,76,Green
C103266,36,M,Port Brittany,Mid,148,Green
C103267,34,F,Kathleenport,Mid,178,Gold
C103268,40,M,Rioshaven,Mid,131,Green
C103269,50,F,East Jefferystad,High,43,Gold
C103270,40,M,Hesterhaven,Mid,57,Gold
C103271,40,M,Port Ricardo,Low,50,Platinum
C103272,38,M,West Rodneyport,High,178,Platinum
C103273,46,F,East Stevenville,Mid,37,Green
C103274,31,M,East Allenmouth,High,46,Gold
C103275,21,M,West Anthony,High,170,Platinum
C103276,45,F,Bellville,High,15,Green
C103277,42,M,West Ryanberg,Mid,161,Green
C103278,52,F,Shawhaven,Mid,80,Platinum
C103279,21,M,Brianview,High,139,Green
C103280,36,F,Coreyfurt,Mid,148,Platinum
C103281,39,M,Leeborough,Low,24,Platinum
C103282,21,M,Thompsonview,High,125,Gold
C103283,37,F,Stoneville,High,118,Platinum
C103284,51,M,Lake Johnville,Mid,80,Green
C103285,60,F,North Brian,Low,94,Platinum
C103286,48,F,New Josephland,Mid,65,Platinum
C103287,34,M,West Jeremyfurt,High,88,Green
C103288,51,F,Longbury,Affluent,88,Gold
C103289,48,F,Tylerburgh,Mid,145,Gold
C103290,32,F,West Dana,Low,126,Green
C103291,31,F,Jessicaville,High,89,Centurion
C103292,36,M,New Rebecca,Mid,61,Gold
C103293,26,F,Stevensonbury,Mid,15,Gold
C103294,34,M,West Erin,Affluent,94,Green
C103295,43,F,East Martin,Low,51,Gold
C103296,49,M,Thomastown,Mid,27,Platinum
C103297,33,F,Pattersontown,Low,74,Gold
C103298,53,F,West Nicole,Mid,61,Platinum
C103299,45,F,Lake Kathleen,High,31,Gold
C103300,45,M,New Michaelfort,Mid,12,Green
C103301,27,F,South Morganfort,Affluent,46,Gold
C103302,57,M,North Lorishire,Mid,159,Green
C103303,44,M,Maryhaven,Mid,32,Green
C103304,34,M,Port Dwayne,Mid,160,Green
C103305,32,M,North Kevinmouth,Mid,61,Platinum
C103306,34,M,Henrystad,Mid,46,Centurion
C103307,26,M,Elizabethview,Low,85,Green
C103308,48,M,Stephenstad,Mid,80,Green
C103309,27,M,Jenniferhaven,Mid,135,Green
C103310,41,M,Rodriguezhaven,High,4,Platinum
C103311,33,M,East Tiffanybury,High,52,Gold
C103312,45,M,West Tyler,High,159,Gold
C103313,46,F,New Joyce,Low,112,Gold
C103314,30,M,Howardland,Mid,36,Gold
C103315,37,F,South Danielle,High,54,Green
C103316,22,M,Natalieside,Mid,119,Green
C103317,56,M,Archerhaven,Low,127,Green
C103318,49,M,West Renee,High,17,Gold
C103319,22,F,Pamelafurt,High,75,Platinum
C103320,28,M,Landryview,Mid,158,Green
C103321,36,F,Jamesshire,Low,105,Green
C103322,38,M,Maryville,High,150,Platinum
C103323,30,F,Popeshire,Mid,117,Green
C103324,25,F,Keithtown,High,43,Green
C103325,42,M,Hoberg,High,112,Platinum
C103326,57,F,Beckerhaven,High,115,Gold
C103327,38,F,Cindyburgh,Mid,27,Gold
C103328,34,F,Tommyland,Low,37,Platinum
C103329,33,F,Alexiston,High,46,Gold
C103330,25,M,West Margaret,Mid,113,Green
C103331,30,M,North Tracytown,High,35,Gold
C103332,50,M,Belltown,Low,132,Gold
C103333,21,F,West Devinport,Low,80,Centurion
C103334,38,M,North Jennifer,High,80,Centurion
C103335,38,M,Lake James,High,154,Green
C103336,39,F,West Jefferyfort,Affluent,121,Gold
C103337,46,M,Johnfurt,High,147,Green
C103338,38,F,Rossville,Mid,122,Green
C103339,33,F,Samanthaport,High,81,Gold
C103340,30,F,New Ryan,High,173,Gold
C103341,52,F,Lindaberg,Mid,154,Gold
C103342,49,F,West Derek,Mid,150,Gold
C103343,69,F,West Kevin,Low,119,Platinum
C103344,34,M,Ashleymouth,Mid,58,Platinum
C103345,30,M,South Kimberly,High,63,Gold
C103346,42,M,Davishaven,Mid,156,Green
C103347,42,F,Bensonhaven,Mid,172,Platinum
C103348,44,F,Taylorchester,Mid,100,Platinum
C103349,47,M,Fisherchester,Mid,171,Green
C103350,44,F,Johnsonside,Mid,165,Gold
C103351,49,M,Port Robertberg,Mid,66,Centurion
C103352,51,M,Kristinshire,Affluent,145,Gold
C103353,51,M,Davidside,Mid,168,Gold
C103354,21,F,Brianfurt,Low,166,Green
C103355,40,F,South Elizabeth,Low,85,Gold
C103356,27,M,Aguirrehaven,High,137,Gold
C103357,49,F,Combsland,Mid,144,Green
C103358,21,M,West Mariaville,High,123,Gold
C103359,54,F,Brookeport,High,2,Green
C103360,28,M,Vaughnton,High,106,Gold
C103361,25,F,Lake Brendahaven,Mid,108,Centurion
C103362,41,F,Lake Jamieberg,High,72,Gold
C103363,33,F,Taylorberg,Mid,171,Gold
C103364,57,F,Courtneytown,Affluent,126,Gold
C103365,52,M,Hansonborough,Mid,170,Green
C103366,32,F,North Aaronville,Mid,57,Centurion
C103367,49,M,East Jamesfort,Mid,81,Green
C103368,32,M,Port Williamfurt,Low,158,Green
C103369,31,F,North Kevinfort,High,141,Gold
C103370,45,M,Port Jimmy,Mid,19,Gold
C103371,54,M,Lorrainemouth,Mid,7,Green
C103372,33,F,South Dustintown,Mid,137,Green
C103373,33,F,East Lori,High,54,Platinum
C103374,41,F,East William,High,104,Green
C103375,28,F,South Timothy,High,86,Green
C103376,55,F,Elizabethshire,High,82,Green
C103377,28,F,Richardsonview,Low,61,Green
C103378,31,F,Cruzville,Low,87,Gold
C103379,57,M,Butlerchester,High,2,Gold
C103380,40,F,North Justin,Mid,178,Platinum
C103381,59,M,New Pedroshire,Mid,31,Green
C103382,35,F,Austinmouth,Low,33,Green
C103383,65,F,West Sydneymouth,Mid,80,Green
C103384,44,M,Hillburgh,Low,11,Green
C103385,29,F,Vincenthaven,High,161,Green
C103386,29,F,West Rachel,Mid,128,Green
C103387,21,F,Palmerburgh,Mid,135,Green
C103388,23,M,West Diana,Low,128,Gold
C103389,30,F,Stephenberg,High,31,Green
C103390,27,M,Kristenport,Mid,176,Green
C103391,21,F,Jonesfort,High,126,Green
C103392,47,M,Estesburgh,High,47,Green
C103393,46,M,Davidmouth,Mid,107,Gold
C103394,41,M,Breannafurt,Affluent,19,Green
C103395,25,M,North Anthonyburgh,Affluent,81,Green
C103396,56,F,North Elizabeth,High,123,Green
C103397,36,M,Villafort,High,134,Green
C103398,28,F,Kathleenbury,Mid,107,Platinum
C103399,40,F,East Jessicafurt,Mid,49,Centurion
C103400,39,F,Nielsenton,Low,73,Green
C103401,21,M,Dannyland,Low,50,Gold
C103402,37,F,Hinestown,Affluent,81,Green
C103403,39,M,West Daniel,Mid,95,Green
C103404,33,M,Grayshire,High,12,Green
C103405,23,F,East Johnny,High,23,Platinum
C103406,23,M,Sheltonbury,High,54,Green
C103407,43,F,Lake Fernando,Affluent,118,Centurion
C103408,46,M,North Brandi,Mid,59,Gold
C103409,33,M,East Arthurberg,Low,164,Green
C103410,42,M,West Kimshire,Mid,3,Platinum
C103411,32,F,West Jacobhaven,Low,58,Platinum
C103412,28,M,Leeborough,Low,57,Platinum
C103413,40,M,Masonstad,Mid,145,Gold
C103414,25,F,Port Carlos,High,167,Green
C103415,58,F,Garrettland,Mid,90,Green
C103416,22,F,East Kimberlyport,Mid,55,Green
C103417,41,M,North Victorton,High,45,Gold
C103418,39,M,Andrewport,Mid,1,Centurion
C103419,38,F,Peterstad,Low,21,Gold
C103420,54,F,Port Monicaport,High,21,Platinum
C103421,21,F,New Barbarahaven,Mid,52,Green
C103422,42,F,Reginaldton,High,82,Gold
C103423,34,M,New Thomasview,Low,171,Platinum
C103424,44,M,North Matthewview,High,180,Gold
C103425,38,F,West Pamela,Mid,67,Gold
C103426,37,M,East Jamesmouth,Mid,113,Gold
C103427,24,F,East Trevorshire,Mid,44,Gold
C103428,30,M,West Tinachester,High,160,Centurion
C103429,72,F,New Timothyberg,Mid,10,Gold
C103430,44,M,Jenniferville,Mid,64,Green
C103431,49,M,South Williamstad,Affluent,69,Gold
C103432,34,F,Woodsbury,High,68,Green
C103433,28,F,North Anthonyborough,Mid,28,Gold
C103434,46,M,Flemingtown,High,116,Green
C103435,21,M,Williamsfurt,Mid,51,Platinum
C103436,30,F,South Jacqueline,Mid,4,Platinum
C103437,34,F,North Samuel,Mid,79,Green
C103438,48,M,Michaelmouth,Affluent,17,Green
C103439,42,F,Hullbury,Affluent,108,Gold
C103440,32,M,North Brianna,Mid,74,Platinum
C103441,42,F,South Julie,Mid,175,Green
C103442,34,F,Port Alexisbury,Mid,23,Green
C103443,49,M,North Brianmouth,Affluent,18,Gold
C103444,40,F,West Bradley,Affluent,129,Gold
C103445,57,M,Carriebury,Mid,35,Green
C103446,34,M,Davidfurt,High,64,Gold
C103447,51,M,Sandovalland,High,59,Centurion
C103448,38,M,West Shawnaborough,Mid,1,Green
C103449,30,F,Thorntonstad,Low,131,Gold
C103450,66,M,South Jennifer,Mid,67,Green
C103451,52,F,Kimberlyport,High,37,Green
C103452,40,M,New Patricia,High,29,Green
C103453,46,M,Heidihaven,Mid,89,Gold
C103454,26,M,North Michaelchester,Affluent,161,Platinum
C103455,26,M,Ramirezborough,Low,100,Gold
C103456,50,F,Port Theresa,Mid,122,Green
C103457,38,F,West Judy,High,90,Green
C103458,36,M,North Nathan,High,132,Gold
C103459,34,F,North Tiffany,Mid,14,Green
C103460,39,M,Santosmouth,Mid,161,Green
C103461,35,M,North Victorton,Low,150,Gold
C103462,21,M,Joshuafurt,Mid,176,Platinum
C103463,53,F,Margaretland,Mid,131,Green
C103464,36,F,West Melissafurt,Low,85,Gold
C103465,58,F,Smithfurt,High,151,Green
C103466,21,F,Wallacebury,Mid,21,Gold
C103467,21,F,South Jack,High,171,Gold
C103468,34,F,Patelport,High,26,Platinum
C103469,48,M,New Kathryntown,Low,41,Gold
C103470,24,M,Sandraview,Low,122,Green
C103471,24,M,Port Anthony,High,38,Green
C103472,42,F,Glennton,Mid,88,Green
C103473,34,F,New Paulport,High,11,Gold
C103474,43,F,Colemanshire,High,29,Platinum
C103475,34,M,Franciscofurt,High,60,Gold
C103476,42,M,Reesebury,Affluent,61,Gold
C103477,53,F,North Juan,Mid,147,Green
C103478,24,M,Christopherbury,Mid,174,Gold
C103479,51,F,Matthewfurt,Mid,177,Green
C103480,21,M,New Joshuaview,Low,22,Green
C103481,44,F,Kimberlytown,Mid,78,Gold
C103482,53,F,West Ashleymouth,Mid,113,Platinum
C103483,32,F,Melaniemouth,Affluent,123,Green
C103484,45,M,Smithtown,Mid,142,Gold
C103485,32,F,Johnsonstad,Mid,44,Platinum
C103486,44,M,Littleside,Mid,144,Green
C103487,21,F,South Brian,Low,97,Platinum
C103488,39,F,West Pennyside,Low,77,Green
C103489,42,M,Stephaniemouth,Mid,140,Green
C103490,52,F,West Katie,Low,55,Green
C103491,48,F,Jordanfort,Mid,51,Green
C103492,36,F,East Crystal,High,102,Gold
C103493,40,M,Port Christine,High,167,Platinum
C103494,22,M,East Dannyton,High,161,Green
C103495,56,F,Lake William,Mid,161,Green
C103496,45,F,Rileyton,High,29,Green
C103497,21,M,North Stephanie,High,69,Gold
C103498,40,M,Theresatown,Low,159,Green
C103499,41,M,Amberton,High,80,Gold
C103500,29,M,West Daniel,Mid,31,Gold
C103501,39,M,Wilsonland,High,112,Gold
C103502,28,M,East Mark,Affluent,46,Centurion
C103503,22,F,Mariachester,Low,97,Green
C103504,31,M,Lake Ronaldport,High,52,Centurion
C103505,39,F,North Mark,Mid,138,Green
C103506,48,F,Matthewchester,Affluent,74,Green
C103507,38,F,Thomasport,Mid,41,Platinum
C103508,48,F,East Michealport,High,77,Gold
C103509,45,F,New Anthony,Low,131,Platinum
C103510,26,F,Port Lawrence,Mid,114,Green
C103511,45,F,Shelbyfurt,Low,52,Platinum
C103512,45,M,Lake Jessicafurt,Affluent,162,Green
C103513,57,M,North Susanbury,High,177,Green
C103514,42,F,Ryanville,High,156,Green
C103515,24,F,New Thomashaven,Affluent,87,Platinum
C103516,31,F,Stewartborough,Low,109,Gold
C103517,21,M,Rhondamouth,Mid,141,Gold
C103518,43,M,Port Katrina,Low,69,Green
C103519,56,M,Jerrymouth,Mid,120,Green
C103520,21,M,Lake Johnchester,Mid,67,Green
C103521,56,M,Christopherside,Mid,61,Gold
C103522,43,F,West Denisebury,Mid,71,Gold
C103523,26,F,Hartmanbury,Low,152,Gold
C103524,40,M,New John,Low,151,Platinum
C103525,26,F,Craigberg,Low,30,Green
C103526,42,F,Lauramouth,Affluent,146,Green
C103527,38,F,Davidchester,High,96,Gold
C103528,41,F,Wagnerberg,Affluent,56,Gold
C103529,27,F,Chenborough,Mid,53,Gold
C103530,29,M,South Alexis,Mid,7,Platinum
C103531,43,F,South Joseside,High,97,Gold
C103532,32,F,Newtonberg,Mid,113,Green
C103533,39,M,Port Ryanburgh,Mid,125,Green
C103534,42,M,East Zacharyhaven,Mid,180,Platinum
C103535,35,M,Strongstad,Low,132,Gold
C103536,50,M,South Heidi,Mid,162,Green
C103537,35,F,Lake Kelly,Mid,161,Green
C103538,35,M,Phyllismouth,High,121,Gold
C103539,31,M,Lake Brandonstad,Low,38,Gold
C103540,49,M,Lozanomouth,Mid,122,Green
C103541,30,M,Robertsfort,High,26,Gold
C103542,51,F,Lake Isaac,Low,129,Green
C103543,39,F,East Paulashire,Mid,4,Platinum
C103544,67,M,Emilymouth,High,39,Green
C103545,30,F,Floresburgh,Low,54,Gold
C103546,52,M,Shirleyville,Low,161,Gold
C103547,43,F,West Trevor,Mid,33,Green
C103548,32,F,New Zacharyhaven,Mid,20,Gold
C103549,43,M,Mitchellfurt,Mid,16,Green
C103550,43,F,Katherineberg,High,149,Gold
C103551,34,F,Port Sierraborough,Low,173,Gold
C103552,42,F,Stoneshire,Mid,127,Green
C103553,50,M,Coryport,Mid,87,Green
C103554,43,F,North Keith,Low,82,Platinum
C103555,33,F,Gonzalesburgh,Mid,62,Green
C103556,32,F,Sheilaview,Mid,31,Gold
C103557,37,F,East Elizabethberg,Mid,42,Green
C103558,50,F,East Andreahaven,Low,12,Platinum
C103559,29,F,North Carmen,Mid,65,Gold
C103560,42,M,New Amandaborough,Mid,73,Gold
C103561,21,M,South Marissatown,High,131,Green
C103562,44,M,Jamesshire,Low,115,Green
C103563,46,M,Dennishaven,Mid,137,Green
C103564,60,M,Port Shawn,Mid,106,Green
C103565,48,M,Lake Jasmineville,High,179,Gold
C103566,33,M,Onealfort,Mid,16,Gold
C103567,21,F,Christopherberg,High,78,Green
C103568,43,M,Jessicaville,High,125,Gold
C103569,34,M,Lindabury,High,131,Green
C103570,41,F,West Ericmouth,Mid,152,Green
C103571,30,F,Shawnhaven,Mid,141,Platinum
C103572,36,M,Lake Haileyton,High,130,Gold
C103573,21,M,Garciahaven,Affluent,112,Gold
C103574,26,M,Jamesside,High,127,Green
C103575,24,M,Lake Courtneybury,Mid,21,Green
C103576,47,M,New Nicholas,Low,147,Green
C103577,28,F,Lake James,Mid,89,Platinum
C103578,53,F,Hernandezburgh,High,47,Gold
C103579,29,F,Campbellborough,Mid,150,Green
C103580,61,M,New Mercedesborough,Mid,161,Platinum
C103581,21,M,South Carlosside,High,160,Gold
C103582,42,M,Lake Gregory,Mid,85,Platinum
C103583,38,M,Wattsfurt,High,167,Green
C103584,24,F,Lake Michael,Mid,128,Green
C103585,31,F,West Mary,Mid,72,Green
C103586,35,M,Elizabethfort,Mid,42,Green
C103587,40,F,Harperside,High,9,Platinum
C103588,27,F,Phillipsbury,Low,25,Gold
C103589,42,M,Port Kathrynchester,Low,2,Gold
C103590,39,M,Nguyenchester,Affluent,19,Platinum
C103591,46,M,East Stevenmouth,Low,20,Green
C103592,28,F,West Heidiberg,Mid,70,Platinum
C103593,33,M,Larsenfort,Mid,17,Platinum
C103594,53,M,Mcdanieltown,Mid,124,Gold
C103595,28,F,Josephborough,Mid,89,Green
C103596,22,M,Brownmouth,Mid,94,Gold
C103597,31,M,Emilychester,Mid,84,Green
C103598,21,F,Lambchester,Mid,131,Platinum
C103599,56,F,Greenton,High,87,Green
C103600,34,M,Toddbury,Low,51,Gold
C103601,34,M,Daisyton,Mid,82,Gold
C103602,46,F,Sethbury,Low,154,Green
C103603,30,F,New Jamie,Mid,8,Green
C103604,35,F,New Cherylberg,Mid,165,Green
C103605,29,M,Lake Andrewfurt,Low,121,Gold
C103606,21,F,Port Janetstad,High,155,Platinum
C103607,38,M,Lake Brandonborough,Mid,173,Green
C103608,49,F,Amandaburgh,Affluent,4,Platinum
C103609,38,M,Heathbury,Affluent,86,Green
