exposure_id,customer_id,offer_id,merchant_id,category,exposure_date,redeemed,spend_amount,redemption_date
E1032251,C102801,O5485,M2107,Fuel,2025-06-11,0,0.0,
E1032252,C102860,O5572,M2060,Entertainment,2024-03-05,0,0.0,
E1032253,C102526,O5277,M2138,Travel,2025-03-29,0,0.0,
E1032254,C104653,O5524,M2144,Travel,2024-06-01,0,0.0,
E1032255,C102485,O5185,M2098,Entertainment,2024-11-17,1,6986.56,2024-12-08
E1032256,C101248,O5348,M2118,Travel,2024-08-02,0,0.0,
E1032257,C101266,O5532,M2094,Grocery,2024-06-16,1,1300.24,2024-07-09
E1032258,C103222,O5298,M2076,Grocery,2024-11-27,0,0.0,
E1032259,C102566,O5465,M2128,Dining,2024-07-31,0,0.0,
E1032260,C104409,O5450,M2126,Grocery,2025-02-17,0,0.0,
E1032261,C102862,O5345,M2013,Fuel,2024-10-25,0,0.0,
E1032262,C100859,O5568,M2002,Fuel,2024-01-14,0,0.0,
E1032263,C103348,O5496,M2060,Entertainment,2024-08-14,0,0.0,
E1032264,C104254,O5132,M2142,Entertainment,2024-03-31,0,0.0,
E1032265,C101000,O5332,M2002,Fuel,2024-01-31,0,0.0,
E1032266,C102202,O5436,M2136,Dining,2024-01-05,0,0.0,
E1032267,C100393,O5096,M2025,Entertainment,2024-08-14,0,0.0,
E1032268,C103143,O5000,M2125,Retail,2024-06-19,1,588.34,2024-07-15
E1032269,C100648,O5517,M2047,Dining,2024-05-08,0,0.0,
E1032270,C102919,O5218,M2100,Grocery,2024-05-01,1,612.82,2024-05-29
E1032271,C100857,O5066,M2099,Dining,2024-08-31,0,0.0,
E1032272,C101585,O5247,M2061,Entertainment,2024-10-22,1,786.28,2024-10-23
E1032273,C100958,O5528,M2141,Retail,2024-12-27,0,0.0,
E1032274,C101682,O5077,M2009,Dining,2024-01-15,1,685.44,2024-01-28
E1032275,C101265,O5077,M2009,Dining,2025-06-12,0,0.0,
E1032276,C104367,O5423,M2067,Travel,2024-05-29,1,450.28,2024-06-10
E1032277,C103109,O5582,M2122,Health & Wellness,2025-05-25,0,0.0,
E1032278,C102027,O5121,M2070,Fuel,2024-03-13,0,0.0,
E1032279,C101739,O5466,M2112,Dining,2025-02-09,0,0.0,
E1032280,C103156,O5172,M2010,Grocery,2024-05-14,1,1530.96,2024-06-11
E1032281,C103873,O5056,M2055,Travel,2024-09-04,0,0.0,
E1032282,C100148,O5014,M2148,Retail,2025-03-14,1,446.28,2025-04-06
E1032283,C102686,O5303,M2064,Fuel,2024-12-29,0,0.0,
E1032284,C100931,O5086,M2078,Fuel,2024-01-03,0,0.0,
E1032285,C102023,O5335,M2064,Fuel,2024-03-25,0,0.0,
E1032286,C101342,O5305,M2087,Dining,2025-06-16,0,0.0,
E1032287,C100297,O5184,M2042,Dining,2025-07-09,0,0.0,
E1032288,C104692,O5405,M2080,Grocery,2024-09-30,0,0.0,
E1032289,C100276,O5159,M2133,Fuel,2024-04-08,0,0.0,
E1032290,C102622,O5036,M2039,Health & Wellness,2024-03-15,0,0.0,
E1032291,C104184,O5410,M2067,Travel,2024-05-27,0,0.0,
E1032292,C103966,O5042,M2102,Fuel,2025-04-13,0,0.0,
E1032293,C102166,O5401,M2016,Health & Wellness,2024-11-20,1,936.35,2024-12-17
E1032294,C104378,O5284,M2071,Entertainment,2025-05-27,0,0.0,
E1032295,C100228,O5284,M2071,Entertainment,2024-02-10,0,0.0,
E1032296,C102461,O5213,M2105,Entertainment,2024-02-20,1,1153.85,2024-03-01
E1032297,C104218,O5548,M2118,Travel,2025-07-07,0,0.0,
E1032298,C101734,O5123,M2086,Health & Wellness,2024-12-18,0,0.0,
E1032299,C102077,O5170,M2024,Travel,2024-11-18,0,0.0,
E1032300,C104113,O5039,M2096,Dining,2024-05-08,0,0.0,
E1032301,C102070,O5330,M2061,Entertainment,2024-04-15,0,0.0,
E1032302,C101061,O5530,M2047,Dining,2024-06-24,0,0.0,
E1032303,C103820,O5443,M2033,Electronics,2025-03-24,0,0.0,
E1032304,C101384,O5256,M2108,Entertainment,2025-04-04,1,648.07,2025-04-15
E1032305,C102121,O5059,M2091,Electronics,2025-01-23,0,0.0,
E1032306,C100582,O5503,M2043,Fuel,2025-01-12,0,0.0,
E1032307,C104006,O5098,M2033,Electronics,2024-05-19,0,0.0,
E1032308,C104368,O5006,M2062,Retail,2024-10-30,1,872.79,2024-11-27
E1032309,C101503,O5596,M2003,Dining,2025-06-14,0,0.0,
E1032310,C103396,O5431,M2001,Entertainment,2025-05-28,0,0.0,
E1032311,C102014,O5030,M2093,Electronics,2024-12-07,0,0.0,
E1032312,C100947,O5562,M2134,Fuel,2024-08-08,0,0.0,
E1032313,C101870,O5208,M2112,Dining,2024-08-30,0,0.0,
E1032314,C102775,O5187,M2041,Retail,2025-05-23,1,550.26,2025-05-26
E1032315,C104596,O5203,M2004,Entertainment,2024-05-25,0,0.0,
E1032316,C102477,O5059,M2091,Electronics,2025-03-25,0,0.0,
E1032317,C101379,O5223,M2000,Grocery,2024-09-09,0,0.0,
E1032318,C103105,O5078,M2109,Fuel,2025-02-02,1,384.77,2025-02-24
E1032319,C104033,O5330,M2061,Entertainment,2024-05-26,1,847.26,2024-06-04
E1032320,C103331,O5194,M2112,Dining,2025-07-06,0,0.0,
E1032321,C104957,O5568,M2002,Fuel,2024-02-03,0,0.0,
E1032322,C101884,O5229,M2075,Electronics,2025-01-24,0,0.0,
E1032323,C100449,O5478,M2002,Fuel,2024-11-30,1,1123.76,2024-12-25
E1032324,C103061,O5241,M2082,Dining,2025-02-23,0,0.0,
E1032325,C100624,O5406,M2033,Electronics,2024-06-09,0,0.0,
E1032326,C104431,O5091,M2031,Travel,2024-10-29,1,529.16,2024-11-07
E1032327,C101891,O5287,M2084,Travel,2024-10-24,1,1608.43,2024-11-16
E1032328,C100900,O5477,M2065,Electronics,2024-12-10,0,0.0,
E1032329,C100392,O5582,M2122,Health & Wellness,2025-03-26,0,0.0,
E1032330,C102015,O5482,M2009,Dining,2024-06-08,0,0.0,
E1032331,C102596,O5508,M2011,Retail,2024-10-27,0,0.0,
E1032332,C104518,O5377,M2067,Travel,2025-01-17,1,312.14,2025-02-03
E1032333,C103321,O5429,M2017,Entertainment,2024-12-17,1,750.97,2024-12-18
E1032334,C100246,O5073,M2089,Retail,2025-03-09,1,520.88,2025-03-26
E1032335,C102599,O5052,M2083,Fuel,2024-05-23,0,0.0,
E1032336,C104060,O5189,M2003,Dining,2024-12-10,0,0.0,
E1032337,C102782,O5513,M2067,Travel,2024-08-26,0,0.0,
E1032338,C101145,O5181,M2148,Retail,2025-04-18,0,0.0,
E1032339,C104738,O5101,M2085,Travel,2024-01-19,0,0.0,
E1032340,C101834,O5562,M2134,Fuel,2024-04-01,0,0.0,
E1032341,C103107,O5485,M2107,Fuel,2024-02-27,0,0.0,
E1032342,C104203,O5557,M2063,Grocery,2025-05-10,0,0.0,
E1032343,C102233,O5018,M2132,Travel,2024-06-19,0,0.0,
E1032344,C100018,O5499,M2122,Health & Wellness,2024-03-29,0,0.0,
E1032345,C102959,O5591,M2070,Fuel,2024-09-23,1,979.83,2024-10-04
E1032346,C103817,O5438,M2015,Retail,2025-06-16,0,0.0,
E1032347,C102141,O5540,M2067,Travel,2024-01-21,0,0.0,
E1032348,C103814,O5288,M2048,Retail,2024-05-03,0,0.0,
E1032349,C100127,O5458,M2012,Retail,2024-03-29,1,1246.6,2024-04-07
E1032350,C102362,O5265,M2099,Dining,2024-06-05,1,333.81,2024-06-17
E1032351,C102028,O5404,M2048,Retail,2024-08-22,1,938.3,2024-08-30
E1032352,C101945,O5144,M2034,Retail,2024-04-22,0,0.0,
E1032353,C101883,O5190,M2135,Dining,2024-04-18,0,0.0,
E1032354,C103546,O5445,M2108,Entertainment,2025-02-14,1,415.91,2025-02-24
E1032355,C103698,O5326,M2067,Travel,2024-07-12,0,0.0,
E1032356,C103223,O5522,M2127,Retail,2025-06-13,0,0.0,
E1032357,C101651,O5234,M2023,Electronics,2024-02-03,0,0.0,
E1032358,C104065,O5037,M2035,Fuel,2024-04-30,1,267.52,2024-05-09
E1032359,C102558,O5487,M2095,Fuel,2024-11-22,0,0.0,
E1032360,C100760,O5406,M2033,Electronics,2024-04-12,0,0.0,
E1032361,C100701,O5045,M2112,Dining,2024-07-17,0,0.0,
E1032362,C104828,O5113,M2017,Entertainment,2025-06-06,0,0.0,
E1032363,C102303,O5136,M2100,Grocery,2024-10-03,0,0.0,
E1032364,C103356,O5259,M2092,Travel,2025-06-07,0,0.0,
E1032365,C103726,O5049,M2100,Grocery,2025-03-31,1,214.33,2025-04-09
E1032366,C101312,O5076,M2038,Health & Wellness,2024-11-08,0,0.0,
E1032367,C104952,O5072,M2019,Fuel,2024-10-30,1,1988.06,2024-10-31
E1032368,C100143,O5014,M2148,Retail,2025-04-13,1,658.97,2025-04-30
E1032369,C104180,O5361,M2029,Entertainment,2025-05-04,0,0.0,
E1032370,C102739,O5442,M2072,Electronics,2025-01-26,0,0.0,
E1032371,C104196,O5019,M2043,Fuel,2024-04-09,0,0.0,
E1032372,C103308,O5565,M2054,Retail,2024-04-28,1,955.79,2024-05-14
E1032373,C103489,O5395,M2094,Grocery,2024-04-01,1,1684.36,2024-04-02
E1032374,C100204,O5151,M2006,Travel,2024-04-28,0,0.0,
E1032375,C102174,O5539,M2129,Dining,2025-06-27,0,0.0,
E1032376,C103022,O5047,M2056,Retail,2024-11-11,0,0.0,
E1032377,C104402,O5103,M2127,Retail,2024-11-19,1,462.94,2024-11-23
E1032378,C103836,O5014,M2148,Retail,2024-05-14,0,0.0,
E1032379,C102224,O5016,M2000,Grocery,2025-04-06,0,0.0,
E1032380,C100726,O5328,M2058,Grocery,2024-08-12,0,0.0,
E1032381,C103276,O5225,M2042,Dining,2024-04-27,0,0.0,
E1032382,C100199,O5485,M2107,Fuel,2024-01-26,0,0.0,
E1032383,C104608,O5423,M2067,Travel,2024-03-05,1,1490.22,2024-03-30
E1032384,C100433,O5203,M2004,Entertainment,2024-08-04,0,0.0,
E1032385,C103856,O5154,M2141,Retail,2024-09-21,1,2590.84,2024-10-14
E1032386,C101287,O5597,M2135,Dining,2024-05-09,0,0.0,
E1032387,C104674,O5069,M2124,Electronics,2025-01-15,0,0.0,
E1032388,C101884,O5491,M2129,Dining,2024-07-09,0,0.0,
E1032389,C104213,O5261,M2076,Grocery,2024-02-29,1,3055.86,2024-03-22
E1032390,C104181,O5429,M2017,Entertainment,2024-04-19,0,0.0,
E1032391,C104330,O5044,M2084,Travel,2025-01-11,0,0.0,
E1032392,C104417,O5423,M2067,Travel,2024-04-25,0,0.0,
E1032393,C102720,O5167,M2117,Dining,2024-09-13,0,0.0,
E1032394,C102524,O5279,M2029,Entertainment,2024-12-25,0,0.0,
E1032395,C101756,O5564,M2113,Retail,2024-01-03,1,1116.08,2024-01-15
E1032396,C104789,O5402,M2089,Retail,2024-10-19,0,0.0,
E1032397,C102949,O5234,M2023,Electronics,2024-05-09,0,0.0,
E1032398,C100947,O5018,M2132,Travel,2025-03-17,0,0.0,
E1032399,C102860,O5351,M2116,Retail,2025-01-01,0,0.0,
E1032400,C100768,O5293,M2045,Fuel,2025-06-13,1,3833.78,2025-06-26
E1032401,C102895,O5379,M2032,Retail,2024-06-16,0,0.0,
E1032402,C100394,O5370,M2096,Dining,2024-07-27,0,0.0,
E1032403,C100789,O5359,M2098,Entertainment,2025-03-28,1,2568.0,2025-04-12
E1032404,C100896,O5036,M2039,Health & Wellness,2024-12-15,0,0.0,
E1032405,C100365,O5342,M2044,Retail,2024-06-14,1,560.67,2024-07-10
E1032406,C104912,O5208,M2112,Dining,2024-12-29,0,0.0,
E1032407,C100603,O5490,M2109,Fuel,2024-10-27,0,0.0,
E1032408,C104325,O5549,M2013,Fuel,2024-04-21,0,0.0,
E1032409,C101785,O5514,M2058,Grocery,2024-09-27,0,0.0,
E1032410,C101731,O5430,M2031,Travel,2024-12-26,0,0.0,
E1032411,C103213,O5378,M2017,Entertainment,2024-09-17,1,959.92,2024-09-27
E1032412,C100931,O5331,M2093,Electronics,2025-04-16,0,0.0,
E1032413,C104791,O5158,M2031,Travel,2024-08-20,1,1177.15,2024-08-21
E1032414,C103286,O5295,M2020,Travel,2025-03-11,0,0.0,
E1032415,C104110,O5102,M2072,Electronics,2025-03-16,0,0.0,
E1032416,C101366,O5304,M2064,Fuel,2025-05-30,0,0.0,
E1032417,C100135,O5355,M2008,Health & Wellness,2024-01-12,0,0.0,
E1032418,C101657,O5297,M2149,Retail,2025-05-02,0,0.0,
E1032419,C102743,O5597,M2135,Dining,2024-06-24,0,0.0,
E1032420,C103990,O5005,M2073,Grocery,2024-11-15,0,0.0,
E1032421,C104780,O5270,M2142,Entertainment,2025-02-25,0,0.0,
E1032422,C104717,O5027,M2025,Entertainment,2024-07-19,1,1290.85,2024-07-20
E1032423,C103482,O5433,M2037,Retail,2024-09-16,0,0.0,
E1032424,C101822,O5202,M2068,Fuel,2024-11-14,1,503.17,2024-11-21
E1032425,C102222,O5294,M2125,Retail,2024-06-02,1,321.64,2024-06-25
E1032426,C104596,O5259,M2092,Travel,2024-09-07,0,0.0,
E1032427,C103943,O5173,M2036,Electronics,2024-09-04,0,0.0,
E1032428,C101345,O5432,M2019,Fuel,2025-01-06,1,307.51,2025-01-11
E1032429,C100875,O5517,M2047,Dining,2024-08-21,1,1256.89,2024-09-04
E1032430,C102415,O5498,M2024,Travel,2024-05-08,1,1696.09,2024-06-04
E1032431,C100775,O5291,M2027,Travel,2024-04-13,0,0.0,
E1032432,C103904,O5484,M2072,Electronics,2024-10-26,0,0.0,
E1032433,C104504,O5533,M2059,Health & Wellness,2025-06-29,0,0.0,
E1032434,C102832,O5246,M2041,Retail,2024-12-31,0,0.0,
E1032435,C100407,O5373,M2014,Entertainment,2024-04-30,1,990.87,2024-05-27
E1032436,C103806,O5287,M2084,Travel,2024-11-16,0,0.0,
E1032437,C100307,O5588,M2063,Grocery,2024-01-27,0,0.0,
E1032438,C104158,O5051,M2140,Health & Wellness,2025-06-08,0,0.0,
E1032439,C102108,O5308,M2114,Grocery,2024-02-28,0,0.0,
E1032440,C104602,O5365,M2027,Travel,2025-02-13,0,0.0,
E1032441,C104351,O5156,M2148,Retail,2025-04-16,1,583.77,2025-05-04
E1032442,C100076,O5315,M2145,Entertainment,2025-06-25,0,0.0,
E1032443,C104025,O5030,M2093,Electronics,2024-04-02,0,0.0,
E1032444,C104046,O5157,M2137,Grocery,2024-04-19,0,0.0,
E1032445,C104185,O5589,M2141,Retail,2025-07-10,0,0.0,
E1032446,C100364,O5483,M2062,Retail,2024-09-10,0,0.0,
E1032447,C101826,O5480,M2028,Travel,2025-02-24,0,0.0,
E1032448,C104744,O5539,M2129,Dining,2024-12-19,0,0.0,
E1032449,C101298,O5248,M2124,Electronics,2025-05-12,0,0.0,
E1032450,C101959,O5167,M2117,Dining,2025-06-21,0,0.0,
E1032451,C104135,O5287,M2084,Travel,2024-12-20,0,0.0,
E1032452,C103692,O5236,M2003,Dining,2024-06-29,0,0.0,
E1032453,C100665,O5503,M2043,Fuel,2025-04-15,0,0.0,
E1032454,C104421,O5201,M2135,Dining,2025-06-06,0,0.0,
E1032455,C103588,O5328,M2058,Grocery,2024-08-17,0,0.0,
E1032456,C100724,O5184,M2042,Dining,2024-12-20,0,0.0,
E1032457,C104378,O5460,M2136,Dining,2025-01-01,1,1355.54,2025-01-20
E1032458,C103243,O5001,M2049,Fuel,2025-05-16,0,0.0,
E1032459,C103527,O5469,M2068,Fuel,2024-05-01,1,4064.52,2024-05-20
E1032460,C100213,O5289,M2007,Electronics,2024-12-16,0,0.0,
E1032461,C102006,O5565,M2054,Retail,2025-03-02,1,1016.55,2025-03-18
E1032462,C100088,O5228,M2017,Entertainment,2024-03-20,0,0.0,
E1032463,C101606,O5484,M2072,Electronics,2025-04-29,0,0.0,
E1032464,C104479,O5054,M2045,Fuel,2025-06-22,0,0.0,
E1032465,C101192,O5068,M2115,Health & Wellness,2024-01-11,0,0.0,
E1032466,C104921,O5045,M2112,Dining,2024-08-19,1,832.09,2024-08-23
E1032467,C104530,O5597,M2135,Dining,2024-09-23,0,0.0,
E1032468,C102655,O5010,M2123,Travel,2024-05-04,0,0.0,
E1032469,C100318,O5278,M2129,Dining,2025-01-06,0,0.0,
E1032470,C103165,O5294,M2125,Retail,2024-07-10,0,0.0,
E1032471,C104960,O5214,M2066,Retail,2024-07-05,0,0.0,
E1032472,C103044,O5588,M2063,Grocery,2024-12-15,1,2270.46,2025-01-02
E1032473,C102476,O5568,M2002,Fuel,2025-01-20,0,0.0,
E1032474,C101546,O5333,M2020,Travel,2024-04-10,0,0.0,
E1032475,C102935,O5224,M2047,Dining,2025-01-03,1,400.35,2025-01-04
E1032476,C104200,O5272,M2039,Health & Wellness,2024-09-26,1,1348.36,2024-09-27
E1032477,C104828,O5526,M2131,Electronics,2025-01-19,0,0.0,
E1032478,C104437,O5376,M2098,Entertainment,2025-05-16,0,0.0,
E1032479,C104951,O5380,M2124,Electronics,2024-09-10,1,355.74,2024-10-04
E1032480,C100987,O5070,M2001,Entertainment,2024-11-08,0,0.0,
E1032481,C104350,O5293,M2045,Fuel,2025-04-28,0,0.0,
E1032482,C104737,O5576,M2077,Health & Wellness,2025-02-19,1,633.43,2025-03-11
E1032483,C100423,O5258,M2117,Dining,2024-12-12,0,0.0,
E1032484,C102561,O5351,M2116,Retail,2024-08-06,0,0.0,
E1032485,C100374,O5589,M2141,Retail,2025-02-19,0,0.0,
E1032486,C104855,O5149,M2124,Electronics,2024-06-22,1,237.61,2024-06-27
E1032487,C100046,O5347,M2005,Health & Wellness,2025-03-01,0,0.0,
E1032488,C100499,O5516,M2118,Travel,2025-01-29,1,1257.67,2025-02-27
E1032489,C102392,O5452,M2022,Grocery,2024-02-12,1,532.36,2024-02-27
E1032490,C104524,O5432,M2019,Fuel,2025-05-28,0,0.0,
E1032491,C104884,O5598,M2145,Entertainment,2024-09-13,0,0.0,
E1032492,C102033,O5130,M2080,Grocery,2025-02-06,0,0.0,
E1032493,C104882,O5520,M2142,Entertainment,2024-11-29,1,1018.59,2024-12-14
E1032494,C101169,O5394,M2062,Retail,2024-11-21,0,0.0,
E1032495,C103863,O5313,M2069,Entertainment,2024-08-21,0,0.0,
E1032496,C102990,O5146,M2062,Retail,2024-07-07,0,0.0,
E1032497,C102665,O5597,M2135,Dining,2024-10-05,0,0.0,
E1032498,C101116,O5438,M2015,Retail,2024-10-22,0,0.0,
E1032499,C100245,O5582,M2122,Health & Wellness,2025-01-13,0,0.0,
E1032500,C103412,O5013,M2013,Fuel,2025-02-14,0,0.0,
E1032501,C101684,O5016,M2000,Grocery,2024-03-06,0,0.0,
E1032502,C100303,O5139,M2035,Fuel,2025-04-30,0,0.0,
E1032503,C102024,O5440,M2007,Electronics,2024-05-24,0,0.0,
E1032504,C100449,O5136,M2100,Grocery,2025-04-01,0,0.0,
E1032505,C100940,O5450,M2126,Grocery,2024-05-26,0,0.0,
E1032506,C103200,O5373,M2014,Entertainment,2024-05-06,1,1910.21,2024-06-03
E1032507,C100533,O5196,M2135,Dining,2025-04-19,0,0.0,
E1032508,C102615,O5270,M2142,Entertainment,2024-11-27,0,0.0,
E1032509,C102471,O5292,M2138,Travel,2024-01-13,0,0.0,
E1032510,C102578,O5271,M2075,Electronics,2024-04-26,1,1824.77,2024-05-08
E1032511,C103777,O5231,M2149,Retail,2024-08-04,0,0.0,
E1032512,C102652,O5015,M2037,Retail,2024-03-08,0,0.0,
E1032513,C101905,O5515,M2136,Dining,2025-01-07,0,0.0,
E1032514,C104977,O5136,M2100,Grocery,2025-07-03,0,0.0,
E1032515,C102262,O5122,M2087,Dining,2024-06-18,1,2585.21,2024-06-24
E1032516,C103758,O5140,M2082,Dining,2024-10-25,0,0.0,
E1032517,C103897,O5067,M2082,Dining,2025-04-20,0,0.0,
E1032518,C100952,O5471,M2007,Electronics,2025-02-24,0,0.0,
E1032519,C103837,O5046,M2055,Travel,2024-09-20,1,356.99,2024-10-12
E1032520,C101498,O5092,M2019,Fuel,2025-02-20,0,0.0,
E1032521,C104652,O5094,M2063,Grocery,2024-11-07,1,1331.78,2024-11-29
E1032522,C103291,O5094,M2063,Grocery,2024-09-25,0,0.0,
E1032523,C103575,O5179,M2026,Retail,2025-03-28,0,0.0,
E1032524,C103099,O5332,M2002,Fuel,2024-09-24,0,0.0,
E1032525,C104868,O5222,M2021,Travel,2025-05-09,0,0.0,
E1032526,C100913,O5279,M2029,Entertainment,2025-01-15,0,0.0,
E1032527,C103037,O5138,M2145,Entertainment,2025-01-22,0,0.0,
E1032528,C104055,O5174,M2008,Health & Wellness,2024-06-30,0,0.0,
E1032529,C104004,O5443,M2033,Electronics,2024-12-02,0,0.0,
E1032530,C103279,O5087,M2084,Travel,2024-02-25,0,0.0,
E1032531,C103493,O5553,M2032,Retail,2024-01-11,0,0.0,
E1032532,C102022,O5418,M2132,Travel,2025-03-04,1,1006.26,2025-03-27
E1032533,C100950,O5337,M2012,Retail,2024-11-13,0,0.0,
E1032534,C100862,O5090,M2146,Fuel,2025-06-05,1,1415.91,2025-06-15
E1032535,C101630,O5445,M2108,Entertainment,2024-07-01,0,0.0,
E1032536,C102042,O5511,M2046,Fuel,2024-06-10,0,0.0,
E1032537,C104064,O5594,M2112,Dining,2024-08-09,1,1003.49,2024-08-13
E1032538,C100587,O5314,M2040,Fuel,2025-03-24,0,0.0,
E1032539,C101270,O5037,M2035,Fuel,2024-05-05,0,0.0,
E1032540,C103478,O5361,M2029,Entertainment,2024-10-08,1,4396.59,2024-10-31
E1032541,C100682,O5238,M2132,Travel,2024-10-22,0,0.0,
E1032542,C103452,O5259,M2092,Travel,2025-04-13,0,0.0,
E1032543,C101327,O5179,M2026,Retail,2024-10-11,1,712.75,2024-10-24
E1032544,C103291,O5291,M2027,Travel,2024-10-07,0,0.0,
E1032545,C100293,O5078,M2109,Fuel,2024-12-06,0,0.0,
E1032546,C100857,O5215,M2121,Fuel,2024-12-08,0,0.0,
E1032547,C102839,O5436,M2136,Dining,2025-01-05,0,0.0,
E1032548,C104349,O5137,M2038,Health & Wellness,2024-12-28,1,972.08,2025-01-22
E1032549,C102795,O5421,M2030,Fuel,2024-12-06,0,0.0,
E1032550,C102491,O5029,M2050,Fuel,2024-01-04,1,1038.3,2024-01-27
E1032551,C100912,O5048,M2127,Retail,2024-06-15,1,4073.45,2024-06-16
E1032552,C101188,O5175,M2027,Travel,2024-05-24,0,0.0,
E1032553,C102318,O5208,M2112,Dining,2024-11-03,1,3189.58,2024-11-18
E1032554,C103041,O5244,M2009,Dining,2024-06-27,1,1136.82,2024-07-11
E1032555,C101811,O5577,M2023,Electronics,2024-07-28,1,1006.2,2024-08-04
E1032556,C100669,O5557,M2063,Grocery,2025-06-29,1,899.77,2025-07-07
E1032557,C100911,O5572,M2060,Entertainment,2024-03-17,0,0.0,
E1032558,C101579,O5117,M2057,Health & Wellness,2024-12-04,0,0.0,
E1032559,C101722,O5088,M2037,Retail,2024-04-24,1,2219.71,2024-04-25
E1032560,C104254,O5093,M2101,Travel,2024-04-14,0,0.0,
E1032561,C102554,O5494,M2036,Electronics,2025-03-09,0,0.0,
E1032562,C101611,O5352,M2102,Fuel,2024-09-15,1,6419.16,2024-09-26
E1032563,C100385,O5599,M2059,Health & Wellness,2024-11-04,0,0.0,
E1032564,C101593,O5371,M2131,Electronics,2024-04-01,0,0.0,
E1032565,C101350,O5544,M2042,Dining,2024-08-01,0,0.0,
E1032566,C103487,O5211,M2027,Travel,2024-05-07,0,0.0,
E1032567,C103956,O5403,M2091,Electronics,2024-02-29,0,0.0,
E1032568,C100173,O5179,M2026,Retail,2024-08-15,0,0.0,
E1032569,C100358,O5453,M2070,Fuel,2024-05-13,1,1616.71,2024-06-05
E1032570,C101689,O5415,M2072,Electronics,2024-10-18,1,608.26,2024-11-13
E1032571,C100809,O5184,M2042,Dining,2024-02-18,0,0.0,
E1032572,C100942,O5463,M2072,Electronics,2024-01-03,0,0.0,
E1032573,C104529,O5498,M2024,Travel,2024-05-18,1,722.44,2024-05-28
E1032574,C100428,O5256,M2108,Entertainment,2024-03-17,1,364.19,2024-04-11
E1032575,C103651,O5143,M2072,Electronics,2025-02-17,1,516.07,2025-02-20
E1032576,C101944,O5547,M2127,Retail,2024-12-25,0,0.0,
E1032577,C102355,O5072,M2019,Fuel,2025-06-20,0,0.0,
E1032578,C101414,O5208,M2112,Dining,2024-11-11,0,0.0,
E1032579,C104373,O5165,M2013,Fuel,2025-02-26,0,0.0,
E1032580,C103228,O5055,M2060,Entertainment,2024-08-07,0,0.0,
E1032581,C102421,O5009,M2076,Grocery,2024-09-21,0,0.0,
E1032582,C104263,O5379,M2032,Retail,2024-05-04,1,687.12,2024-05-23
E1032583,C102875,O5375,M2019,Fuel,2025-01-17,0,0.0,
E1032584,C103240,O5378,M2017,Entertainment,2024-04-13,0,0.0,
E1032585,C104043,O5026,M2114,Grocery,2025-03-28,0,0.0,
E1032586,C102124,O5221,M2041,Retail,2024-07-30,1,890.58,2024-08-26
E1032587,C100568,O5404,M2048,Retail,2024-05-04,1,2031.64,2024-05-11
E1032588,C102210,O5135,M2115,Health & Wellness,2025-05-10,0,0.0,
E1032589,C102964,O5573,M2100,Grocery,2025-01-27,0,0.0,
E1032590,C102836,O5041,M2103,Grocery,2024-09-09,0,0.0,
E1032591,C100343,O5251,M2095,Fuel,2024-05-22,0,0.0,
E1032592,C103051,O5015,M2037,Retail,2024-03-22,0,0.0,
E1032593,C103127,O5220,M2120,Entertainment,2025-01-24,1,226.33,2025-01-31
E1032594,C104638,O5141,M2093,Electronics,2024-02-13,0,0.0,
E1032595,C102583,O5405,M2080,Grocery,2024-06-15,1,2476.1,2024-06-25
E1032596,C103229,O5158,M2031,Travel,2025-05-31,0,0.0,
E1032597,C103192,O5221,M2041,Retail,2024-04-11,0,0.0,
E1032598,C100153,O5572,M2060,Entertainment,2025-04-02,0,0.0,
E1032599,C102917,O5339,M2108,Entertainment,2025-04-10,0,0.0,
E1032600,C103432,O5451,M2120,Entertainment,2025-02-13,0,0.0,
E1032601,C102928,O5227,M2147,Grocery,2024-09-05,1,2616.64,2024-09-29
E1032602,C101915,O5392,M2102,Fuel,2025-06-28,0,0.0,
E1032603,C104427,O5038,M2148,Retail,2024-07-26,0,0.0,
E1032604,C102454,O5282,M2148,Retail,2024-05-03,0,0.0,
E1032605,C104221,O5351,M2116,Retail,2025-07-12,0,0.0,
E1032606,C102640,O5027,M2025,Entertainment,2024-02-22,0,0.0,
E1032607,C101870,O5427,M2026,Retail,2024-06-09,0,0.0,
E1032608,C102490,O5053,M2099,Dining,2025-02-13,1,463.67,2025-02-19
E1032609,C103252,O5045,M2112,Dining,2024-09-29,0,0.0,
E1032610,C104257,O5483,M2062,Retail,2024-04-14,0,0.0,
E1032611,C103547,O5547,M2127,Retail,2024-08-10,0,0.0,
E1032612,C103907,O5165,M2013,Fuel,2024-04-09,0,0.0,
E1032613,C101384,O5345,M2013,Fuel,2025-03-27,1,1123.67,2025-04-05
E1032614,C103595,O5196,M2135,Dining,2025-03-07,0,0.0,
E1032615,C104225,O5067,M2082,Dining,2025-02-24,0,0.0,
E1032616,C102328,O5408,M2019,Fuel,2024-05-14,0,0.0,
E1032617,C101879,O5111,M2137,Grocery,2024-02-10,0,0.0,
E1032618,C101475,O5506,M2054,Retail,2025-02-17,0,0.0,
E1032619,C104001,O5168,M2121,Fuel,2025-03-07,1,1577.73,2025-04-05
E1032620,C101157,O5586,M2089,Retail,2024-01-06,0,0.0,
E1032621,C103934,O5587,M2122,Health & Wellness,2025-04-23,0,0.0,
