customer_id,recency_days,frequency,monetary,cluster,segment,age,gender,city,income_bracket,tenure_months,card_type
C102345,46.0,10.0,14509.58,3,"Champions (high-value, engaged)",41,F,Moyerstad,High,30,Gold
C102346,505.0,1.0,808.51,2,At-Risk / Lapsing,39,M,Marshburgh,High,126,Green
C102347,100.0,3.0,2946.76,0,Steady Redeemers,52,F,West Hannah,Mid,97,Gold
C102348,-15.0,3.0,1134.88,0,Steady Redeemers,32,M,Lake Timothyburgh,Mid,24,Green
C102349,560.0,0.0,0.0,1,Low-Engagement / New,22,F,East Catherine,Low,14,Gold
C102350,560.0,0.0,0.0,1,Low-Engagement / New,27,F,Port Robertfort,Mid,36,Green
C102351,137.0,2.0,8807.73,0,Steady Redeemers,40,M,Jimmyside,Affluent,24,Green
C102352,57.0,4.0,6574.32,3,"Champions (high-value, engaged)",21,F,North Michaelview,Mid,95,Platinum
C102353,7.0,5.0,9959.86,3,"Champions (high-value, engaged)",32,F,Ericaburgh,High,55,Green
C102354,83.0,4.0,10145.050000000001,3,"Champions (high-value, engaged)",38,M,Port Brycechester,High,24,Green
C102355,64.0,2.0,573.0799999999999,0,Steady Redeemers,29,M,New Jeremyside,Low,152,Green
C102356,35.0,2.0,2365.27,0,Steady Redeemers,41,M,South Jonathan,Affluent,26,Green
C102357,105.0,3.0,3576.66,0,Steady Redeemers,45,M,Kristenton,Low,80,Gold
C102358,135.0,2.0,1491.78,0,Steady Redeemers,43,F,Paulahaven,Mid,166,Green
C102359,79.0,4.0,1572.09,3,"Champions (high-value, engaged)",21,M,Lake Brentmouth,Low,65,Green
C102360,116.0,4.0,3011.6200000000003,3,"Champions (high-value, engaged)",38,M,Estesville,Low,75,Green
C102361,42.0,5.0,5670.879999999999,3,"Champions (high-value, engaged)",39,F,Port Cherylville,Mid,179,Green
C102362,146.0,6.0,3618.26,3,"Champions (high-value, engaged)",33,F,New Danielville,Mid,163,Green
C102363,441.0,1.0,849.57,2,At-Risk / Lapsing,41,F,West Eric,Mid,43,Gold
C102364,292.0,2.0,4079.89,2,At-Risk / Lapsing,41,F,Jeanhaven,Mid,29,Green
C102365,141.0,2.0,761.87,0,Steady Redeemers,37,M,Oconnorville,Low,165,Green
C102366,101.0,5.0,2820.1,3,"Champions (high-value, engaged)",26,M,Lake Michael,Low,81,Platinum
C102367,153.0,3.0,3561.25,0,Steady Redeemers,37,M,North Melinda,Mid,54,Platinum
C102368,49.0,3.0,10587.48,3,"Champions (high-value, engaged)",58,F,Montestown,Mid,39,Green
C102369,168.0,3.0,6482.48,0,Steady Redeemers,33,M,Port Lisa,High,42,Green
C102370,69.0,4.0,5442.88,3,"Champions (high-value, engaged)",49,M,Justinburgh,High,156,Gold
C102371,160.0,2.0,1744.55,0,Steady Redeemers,38,F,West Nathanchester,High,29,Gold
C102372,46.0,3.0,2652.41,0,Steady Redeemers,29,M,Crystalbury,High,171,Centurion
C102373,182.0,4.0,2203.95,3,"Champions (high-value, engaged)",34,F,Port Karen,Mid,131,Green
C102374,245.0,3.0,5620.84,0,Steady Redeemers,37,F,Cobbberg,High,138,Gold
C102375,385.0,3.0,1897.1699999999998,2,At-Risk / Lapsing,45,M,Gutierrezchester,Mid,142,Platinum
C102376,31.0,4.0,4622.83,3,"Champions (high-value, engaged)",64,F,Cranehaven,Mid,175,Gold
C102377,191.0,5.0,13589.04,3,"Champions (high-value, engaged)",38,M,Sherrymouth,High,42,Green
C102378,142.0,3.0,4618.18,0,Steady Redeemers,24,F,Port Alejandro,Mid,94,Green
C102379,68.0,7.0,14784.27,3,"Champions (high-value, engaged)",21,M,North Matthewfurt,High,160,Green
C102380,6.0,2.0,1928.13,0,Steady Redeemers,33,F,South Bryan,High,32,Green
C102381,190.0,3.0,5916.66,0,Steady Redeemers,25,F,Lake Sandraberg,High,170,Platinum
C102382,384.0,1.0,4309.0,2,At-Risk / Lapsing,44,M,Lake Tinahaven,Affluent,160,Green
C102383,167.0,2.0,690.9300000000001,0,Steady Redeemers,44,F,Robertside,Mid,26,Green
C102384,87.0,3.0,2560.04,0,Steady Redeemers,36,F,Jennifermouth,Mid,115,Platinum
C102385,66.0,7.0,7121.25,3,"Champions (high-value, engaged)",45,F,Alanview,Mid,129,Gold
C102386,99.0,4.0,2550.75,3,"Champions (high-value, engaged)",38,F,Lake Richard,Mid,56,Green
C102387,432.0,1.0,1245.59,2,At-Risk / Lapsing,58,F,New Claudia,Mid,122,Green
C102388,9.0,9.0,15061.189999999999,3,"Champions (high-value, engaged)",44,M,Terryfurt,High,106,Green
C102389,70.0,9.0,13044.9,3,"Champions (high-value, engaged)",47,F,West Christopher,High,130,Green
C102390,117.0,2.0,848.8299999999999,0,Steady Redeemers,22,F,Peterberg,Mid,81,Platinum
C102391,85.0,1.0,431.38,0,Steady Redeemers,25,F,Jasonhaven,Low,158,Green
C102392,168.0,5.0,5117.99,3,"Champions (high-value, engaged)",43,F,Adrienneburgh,Mid,120,Gold
C102393,465.0,1.0,495.51,2,At-Risk / Lapsing,21,M,North Pamelaside,Low,52,Green
C102394,190.0,3.0,7289.679999999999,0,Steady Redeemers,31,M,Johnport,High,91,Platinum
C102395,63.0,3.0,2610.57,0,Steady Redeemers,50,M,Benitezville,Mid,137,Gold
C102396,60.0,1.0,394.82,0,Steady Redeemers,30,F,Port Nathanhaven,Low,22,Platinum
C102397,149.0,7.0,5726.46,3,"Champions (high-value, engaged)",24,M,Davidville,Low,34,Green
C102398,82.0,3.0,3361.2200000000003,0,Steady Redeemers,45,F,Evanstown,Mid,110,Platinum
C102399,93.0,6.0,7545.38,3,"Champions (high-value, engaged)",60,M,Morganbury,Mid,49,Platinum
C102400,180.0,3.0,2055.11,0,Steady Redeemers,29,M,West Kevin,Mid,129,Gold
C102401,295.0,3.0,1504.95,2,At-Risk / Lapsing,51,M,Lake Nicholas,Low,73,Green
C102402,560.0,0.0,0.0,1,Low-Engagement / New,27,M,North Mark,Mid,84,Green
C102403,53.0,1.0,435.47,0,Steady Redeemers,36,M,Port Kimberly,Mid,53,Green
C102404,375.0,2.0,7753.25,2,At-Risk / Lapsing,37,F,Garciachester,High,100,Green
C102405,140.0,3.0,3291.52,0,Steady Redeemers,29,M,Millerton,Mid,124,Gold
C102406,-13.0,5.0,7304.34,3,"Champions (high-value, engaged)",47,M,Beasleyfort,Mid,168,Gold
C102407,290.0,2.0,1501.87,2,At-Risk / Lapsing,21,F,South Christian,Mid,45,Gold
C102408,71.0,7.0,23813.91,3,"Champions (high-value, engaged)",40,M,Chapmanhaven,Affluent,137,Green
C102409,106.0,4.0,5664.66,3,"Champions (high-value, engaged)",49,F,Wigginsshire,Mid,105,Green
C102410,115.0,3.0,2563.08,0,Steady Redeemers,46,F,Fieldsmouth,High,150,Green
C102411,93.0,3.0,2608.01,0,Steady Redeemers,43,F,Dennischester,Low,146,Gold
C102412,230.0,1.0,866.53,2,At-Risk / Lapsing,55,F,East William,Mid,106,Gold
C102413,121.0,4.0,1983.4,3,"Champions (high-value, engaged)",35,M,Dawsonberg,Low,43,Green
C102414,-2.0,6.0,7732.41,3,"Champions (high-value, engaged)",21,M,Lake Jasonfort,Mid,167,Gold
C102415,-18.0,9.0,27606.23,3,"Champions (high-value, engaged)",39,M,Lake Ericside,Affluent,134,Gold
C102416,6.0,2.0,1281.0700000000002,0,Steady Redeemers,36,M,Sandraville,Mid,48,Platinum
C102417,31.0,6.0,5494.13,3,"Champions (high-value, engaged)",21,M,Rodriguezstad,Low,126,Green
C102418,54.0,3.0,1546.52,0,Steady Redeemers,25,F,Billyberg,Low,7,Gold
C102419,216.0,5.0,4124.8099999999995,3,"Champions (high-value, engaged)",24,M,West Kevinstad,Mid,16,Green
C102420,17.0,4.0,2718.19,3,"Champions (high-value, engaged)",29,F,Kellytown,Low,129,Green
C102421,128.0,7.0,5724.9400000000005,3,"Champions (high-value, engaged)",34,F,East Kristen,Low,115,Gold
C102422,166.0,2.0,6081.6,0,Steady Redeemers,34,M,Williamsport,High,37,Gold
C102423,9.0,7.0,6274.8,3,"Champions (high-value, engaged)",29,M,Jasonfort,Mid,165,Green
C102424,560.0,0.0,0.0,1,Low-Engagement / New,24,M,North Amyland,Mid,125,Green
C102425,119.0,7.0,12750.92,3,"Champions (high-value, engaged)",42,F,South Timothyport,Affluent,81,Gold
C102426,204.0,2.0,2540.51,0,Steady Redeemers,39,M,Mcculloughfurt,Low,62,Green
C102427,181.0,2.0,4219.52,0,Steady Redeemers,39,F,Davenportberg,Affluent,72,Gold
C102428,25.0,3.0,4810.09,0,Steady Redeemers,57,F,New Dana,Mid,125,Platinum
C102429,424.0,3.0,18549.03,2,At-Risk / Lapsing,39,F,Contrerasberg,High,161,Gold
C102430,560.0,0.0,0.0,1,Low-Engagement / New,33,M,Christopherchester,Mid,66,Gold
C102431,38.0,4.0,20236.08,3,"Champions (high-value, engaged)",36,F,Hallfurt,High,30,Gold
C102432,35.0,4.0,7987.58,3,"Champions (high-value, engaged)",39,M,Ambermouth,Affluent,20,Platinum
C102433,475.0,1.0,863.61,2,At-Risk / Lapsing,44,M,Debbieburgh,Mid,82,Gold
C102434,83.0,3.0,4249.16,0,Steady Redeemers,37,M,New Crystalport,Affluent,107,Green
C102435,166.0,1.0,1582.58,0,Steady Redeemers,21,F,Lake Anitaborough,Mid,152,Green
C102436,358.0,2.0,1886.31,2,At-Risk / Lapsing,33,F,New Aimeefort,Mid,132,Centurion
C102437,208.0,3.0,1757.0900000000001,0,Steady Redeemers,38,M,North Dominiqueside,Mid,37,Green
C102438,232.0,4.0,2016.65,0,Steady Redeemers,52,F,North Joshua,Mid,132,Gold
C102439,-4.0,3.0,2681.2200000000003,0,Steady Redeemers,29,M,East Maria,Low,77,Platinum
C102440,395.0,3.0,6634.35,2,At-Risk / Lapsing,21,F,Millerside,Mid,89,Gold
C102441,58.0,10.0,10535.83,3,"Champions (high-value, engaged)",38,M,Richardton,Mid,146,Green
C102442,532.0,1.0,946.74,2,At-Risk / Lapsing,47,M,Atkinstown,High,88,Green
C102443,175.0,7.0,9932.68,3,"Champions (high-value, engaged)",33,F,Samuelchester,High,176,Green
C102444,279.0,1.0,485.08,2,At-Risk / Lapsing,64,F,Port Allisonfurt,Mid,33,Green
C102445,77.0,3.0,2582.11,0,Steady Redeemers,61,M,Christopherville,Mid,58,Centurion
C102446,8.0,5.0,6816.58,3,"Champions (high-value, engaged)",37,F,West Douglas,Mid,28,Gold
C102447,560.0,0.0,0.0,1,Low-Engagement / New,40,M,Kaylaberg,Low,35,Gold
C102448,560.0,0.0,0.0,1,Low-Engagement / New,53,M,Stephanieburgh,Low,125,Gold
C102449,560.0,0.0,0.0,1,Low-Engagement / New,37,M,New Susanburgh,Mid,138,Green
C102450,27.0,2.0,1613.78,0,Steady Redeemers,29,F,Lake Brianfurt,Mid,65,Green
C102451,151.0,4.0,14966.41,3,"Champions (high-value, engaged)",47,F,West Douglasmouth,Affluent,42,Green
C102452,394.0,1.0,1853.69,2,At-Risk / Lapsing,43,M,Nicholasville,Mid,85,Gold
C102453,5.0,9.0,4959.84,3,"Champions (high-value, engaged)",29,F,East Johnshire,Mid,137,Gold
C102454,174.0,2.0,3294.66,0,Steady Redeemers,41,F,South William,Mid,111,Gold
C102455,414.0,1.0,816.21,2,At-Risk / Lapsing,36,F,Averyview,Low,15,Gold
C102456,76.0,5.0,8628.02,3,"Champions (high-value, engaged)",33,F,West Stevenchester,Mid,69,Centurion
C102457,204.0,6.0,6564.93,3,"Champions (high-value, engaged)",29,F,South Anthonybury,Mid,105,Green
C102458,119.0,3.0,1993.9,0,Steady Redeemers,39,M,West Angelashire,Mid,150,Gold
C102459,14.0,2.0,2758.56,0,Steady Redeemers,35,M,East Kathrynberg,Mid,64,Green
C102460,66.0,4.0,27921.4,3,"Champions (high-value, engaged)",41,F,Ashleymouth,Affluent,41,Gold
C102461,210.0,3.0,4783.129999999999,0,Steady Redeemers,47,F,Port Cynthiaborough,High,71,Green
C102462,228.0,2.0,4157.04,0,Steady Redeemers,40,M,West Amber,Mid,56,Gold
C102463,384.0,3.0,6260.1900000000005,2,At-Risk / Lapsing,40,F,Port John,Mid,151,Green
C102464,107.0,3.0,2454.0299999999997,0,Steady Redeemers,32,F,Aliside,Mid,25,Green
C102465,144.0,3.0,1775.84,0,Steady Redeemers,50,M,Williamsmouth,Mid,105,Platinum
C102466,152.0,3.0,1996.3200000000002,0,Steady Redeemers,28,F,Deniseburgh,Mid,134,Green
C102467,54.0,2.0,1786.75,0,Steady Redeemers,21,M,North Sarahfort,Low,119,Green
C102468,306.0,3.0,2605.02,2,At-Risk / Lapsing,26,F,Carlafurt,Mid,162,Gold
C102469,-13.0,5.0,6310.53,3,"Champions (high-value, engaged)",49,F,Meganborough,Mid,9,Gold
C102470,36.0,5.0,19409.42,3,"Champions (high-value, engaged)",43,F,Brandonside,Mid,60,Gold
C102471,2.0,7.0,12348.49,3,"Champions (high-value, engaged)",52,F,West Christopherville,Affluent,125,Gold
C102472,244.0,3.0,6145.1,0,Steady Redeemers,23,M,Lake Angela,Affluent,49,Green
C102473,352.0,2.0,2574.47,2,At-Risk / Lapsing,63,M,Natalieborough,High,51,Green
C102474,368.0,1.0,395.18,2,At-Risk / Lapsing,34,F,Nicolemouth,Mid,70,Platinum
C102475,-27.0,3.0,3807.85,0,Steady Redeemers,21,F,Tiffanymouth,High,37,Green
C102476,165.0,3.0,1950.63,0,Steady Redeemers,62,F,Johnmouth,Low,31,Platinum
C102477,14.0,3.0,9227.62,3,"Champions (high-value, engaged)",23,M,Jasonmouth,High,169,Green
C102478,99.0,3.0,2273.46,0,Steady Redeemers,33,F,Lake Dennistown,Low,62,Gold
C102479,172.0,2.0,3716.97,0,Steady Redeemers,35,M,Smithtown,High,93,Platinum
C102480,560.0,0.0,0.0,1,Low-Engagement / New,42,M,South Angela,Mid,14,Gold
C102481,77.0,7.0,6675.610000000001,3,"Champions (high-value, engaged)",29,M,Farmerside,High,164,Gold
C102482,212.0,3.0,7498.400000000001,0,Steady Redeemers,49,F,Port Nancyland,Affluent,164,Gold
C102483,560.0,0.0,0.0,1,Low-Engagement / New,46,F,Port Lisamouth,Low,79,Gold
C102484,142.0,1.0,2106.85,0,Steady Redeemers,38,F,West Teresafurt,Mid,8,Gold
C102485,-9.0,10.0,30929.98,3,"Champions (high-value, engaged)",52,F,Paultown,Affluent,154,Green
C102486,56.0,2.0,1104.24,0,Steady Redeemers,37,M,South Mitchellborough,Mid,36,Gold
C102487,351.0,1.0,3471.79,2,At-Risk / Lapsing,34,F,Smithtown,High,48,Green
C102488,152.0,6.0,10435.93,3,"Champions (high-value, engaged)",59,M,Erinstad,Mid,85,Green
C102489,260.0,2.0,2406.16,2,At-Risk / Lapsing,41,F,North Lisa,Mid,28,Gold
C102490,16.0,3.0,1573.1200000000001,0,Steady Redeemers,27,M,Lindseybury,Mid,51,Green
C102491,299.0,2.0,1695.23,2,At-Risk / Lapsing,28,F,South Tammy,Mid,104,Platinum
C102492,99.0,6.0,21412.12,3,"Champions (high-value, engaged)",38,F,West Trevorborough,High,170,Platinum
C102493,158.0,4.0,3433.89,3,"Champions (high-value, engaged)",21,M,East Traceyfurt,Mid,101,Platinum
C102494,127.0,2.0,1949.6,0,Steady Redeemers,31,M,Port Joshuahaven,Mid,29,Gold
C102495,488.0,1.0,1798.44,2,At-Risk / Lapsing,36,M,Jacksonborough,Mid,127,Gold
C102496,83.0,2.0,1013.95,0,Steady Redeemers,36,F,North Brianna,Mid,82,Green
C102497,163.0,5.0,5355.09,3,"Champions (high-value, engaged)",24,M,East Jordanshire,High,10,Gold
C102498,113.0,1.0,800.54,0,Steady Redeemers,33,F,New Jessica,Affluent,106,Green
C102499,192.0,2.0,1722.9099999999999,0,Steady Redeemers,50,M,Jamestown,Mid,167,Green
C102500,254.0,1.0,1172.06,2,At-Risk / Lapsing,48,M,Erinmouth,High,1,Gold
C102501,78.0,4.0,5003.74,3,"Champions (high-value, engaged)",39,F,South Danielleton,High,39,Green
C102502,417.0,2.0,799.61,2,At-Risk / Lapsing,37,F,Ryanchester,Mid,21,Green
C102503,-11.0,3.0,4615.66,0,Steady Redeemers,36,F,Davidhaven,Affluent,65,Gold
C102504,185.0,1.0,837.69,0,Steady Redeemers,40,M,Simpsonhaven,Mid,15,Green
C102505,24.0,2.0,4100.8,0,Steady Redeemers,39,F,Lake Jeffreyview,Low,132,Green
C102506,335.0,3.0,8361.39,2,At-Risk / Lapsing,41,M,Patelmouth,High,61,Green
C102507,463.0,1.0,1057.89,2,At-Risk / Lapsing,43,M,South Jamesland,Mid,148,Gold
C102508,2.0,3.0,7555.110000000001,3,"Champions (high-value, engaged)",24,M,Lake Jeremiahchester,High,138,Gold
C102509,271.0,6.0,9803.140000000001,3,"Champions (high-value, engaged)",34,M,East Jamesmouth,High,87,Gold
C102510,209.0,4.0,3127.08,3,"Champions (high-value, engaged)",40,F,Bryanville,Low,105,Green
C102511,-8.0,5.0,7580.25,3,"Champions (high-value, engaged)",27,F,South Ryantown,High,34,Gold
C102512,85.0,4.0,9911.82,3,"Champions (high-value, engaged)",30,M,Marybury,Mid,124,Gold
C102513,136.0,3.0,3388.34,0,Steady Redeemers,35,F,South Johnmouth,Mid,110,Green
C102514,66.0,3.0,2353.15,0,Steady Redeemers,36,F,Port Matthewbury,Mid,176,Gold
C102515,167.0,4.0,4179.11,3,"Champions (high-value, engaged)",40,M,Port Carolmouth,Affluent,33,Gold
C102516,85.0,4.0,5340.33,3,"Champions (high-value, engaged)",28,F,Lake Seanville,Low,98,Gold
C102517,560.0,0.0,0.0,1,Low-Engagement / New,48,M,North Sabrinafurt,Mid,61,Gold
C102518,125.0,3.0,9936.99,0,Steady Redeemers,36,F,Pamelaland,High,10,Green
C102519,90.0,1.0,1336.85,0,Steady Redeemers,39,M,North Samantha,High,84,Gold
C102520,206.0,3.0,2829.88,0,Steady Redeemers,33,F,Brownchester,High,65,Gold
C102521,144.0,2.0,1830.5700000000002,0,Steady Redeemers,40,M,North Ericaside,Low,77,Gold
C102522,32.0,2.0,1203.03,0,Steady Redeemers,56,F,West Melissafurt,Mid,1,Gold
C102523,91.0,6.0,3251.56,3,"Champions (high-value, engaged)",33,M,New Karenbury,Mid,133,Platinum
C102524,57.0,4.0,12535.630000000001,3,"Champions (high-value, engaged)",32,M,South Patrickchester,High,80,Platinum
C102525,23.0,2.0,1203.19,0,Steady Redeemers,28,F,West Debratown,Mid,15,Gold
C102526,-21.0,4.0,3127.37,3,"Champions (high-value, engaged)",37,F,Holmesshire,Mid,28,Gold
C102527,13.0,6.0,10217.12,3,"Champions (high-value, engaged)",37,F,North Curtis,Affluent,23,Green
C102528,319.0,2.0,946.28,2,At-Risk / Lapsing,38,F,New Kristineborough,Low,109,Gold
C102529,32.0,4.0,7557.42,3,"Champions (high-value, engaged)",43,F,Lake William,Affluent,107,Gold
C102530,245.0,2.0,7154.540000000001,2,At-Risk / Lapsing,41,M,Robertmouth,High,145,Green
C102531,67.0,3.0,5436.8099999999995,0,Steady Redeemers,37,M,East Devin,High,113,Green
C102532,134.0,6.0,5924.28,3,"Champions (high-value, engaged)",59,M,North Davidshire,Mid,98,Green
C102533,-9.0,5.0,10170.17,3,"Champions (high-value, engaged)",45,F,Palmerstad,Low,141,Green
C102534,163.0,2.0,3653.88,0,Steady Redeemers,26,M,Brandyside,High,142,Green
C102535,265.0,4.0,8005.639999999999,3,"Champions (high-value, engaged)",21,M,East Terrance,High,139,Green
C102536,14.0,8.0,27064.379999999997,3,"Champions (high-value, engaged)",30,F,Kellytown,High,28,Gold
C102537,128.0,4.0,2825.08,3,"Champions (high-value, engaged)",39,M,North John,Low,42,Green
C102538,18.0,3.0,7313.7,3,"Champions (high-value, engaged)",29,M,South Mauriceborough,High,99,Green
C102539,244.0,4.0,7803.3099999999995,3,"Champions (high-value, engaged)",31,F,Port Casey,High,61,Platinum
C102540,258.0,2.0,4224.44,2,At-Risk / Lapsing,38,M,Lake Thomas,High,123,Green
C102541,42.0,5.0,5816.5599999999995,3,"Champions (high-value, engaged)",34,F,Greenemouth,High,64,Platinum
C102542,438.0,2.0,4093.96,2,At-Risk / Lapsing,21,M,Christinachester,High,31,Gold
C102543,111.0,4.0,10597.09,3,"Champions (high-value, engaged)",49,M,Francismouth,Mid,81,Green
C102544,560.0,0.0,0.0,1,Low-Engagement / New,47,F,South Jeffreytown,Low,10,Green
C102545,21.0,1.0,2848.22,0,Steady Redeemers,23,M,Lake Jerry,Mid,8,Green
C102546,35.0,4.0,4130.24,3,"Champions (high-value, engaged)",38,M,East Timothy,Low,149,Green
C102547,280.0,1.0,529.6,2,At-Risk / Lapsing,25,F,Lindsayfurt,Mid,59,Green
C102548,229.0,3.0,2357.92,0,Steady Redeemers,31,M,South Jack,Mid,178,Green
C102549,8.0,3.0,2267.13,0,Steady Redeemers,43,M,West Alejandrostad,Low,30,Green
C102550,5.0,4.0,6034.41,3,"Champions (high-value, engaged)",46,M,New Dariusport,Mid,145,Gold
C102551,113.0,5.0,3014.3599999999997,3,"Champions (high-value, engaged)",46,F,Leeshire,Low,20,Green
C102552,156.0,3.0,6354.65,0,Steady Redeemers,40,M,Bradleytown,High,48,Platinum
C102553,116.0,8.0,20024.969999999998,3,"Champions (high-value, engaged)",52,F,East Justin,Affluent,130,Green
C102554,93.0,5.0,5804.21,3,"Champions (high-value, engaged)",31,M,West Jennifer,Low,37,Platinum
C102555,560.0,0.0,0.0,1,Low-Engagement / New,33,M,Melaniebury,Affluent,129,Green
C102556,249.0,1.0,1835.1,2,At-Risk / Lapsing,21,F,East Andrew,Mid,132,Gold
C102557,26.0,2.0,2781.6000000000004,0,Steady Redeemers,36,M,Reneetown,Mid,100,Green
C102558,218.0,1.0,655.92,2,At-Risk / Lapsing,44,M,South Diana,Low,54,Gold
C102559,133.0,3.0,6284.75,0,Steady Redeemers,41,F,West Sharonport,Mid,122,Green
C102560,243.0,1.0,805.46,2,At-Risk / Lapsing,31,F,Allenstad,High,25,Gold
C102561,60.0,7.0,8861.58,3,"Champions (high-value, engaged)",47,M,New Tiffany,High,131,Green
C102562,560.0,0.0,0.0,1,Low-Engagement / New,37,M,Johnsland,Low,9,Gold
C102563,417.0,1.0,452.0,2,At-Risk / Lapsing,46,M,East Nicoleberg,Low,34,Green
C102564,45.0,4.0,3046.87,3,"Champions (high-value, engaged)",43,F,East Amanda,Mid,43,Gold
C102565,137.0,4.0,5602.79,3,"Champions (high-value, engaged)",53,F,Louischester,Mid,74,Green
C102566,140.0,1.0,618.98,0,Steady Redeemers,41,F,North Kathryn,Mid,94,Green
C102567,160.0,1.0,980.42,0,Steady Redeemers,44,M,Port Amanda,Mid,22,Gold
C102568,560.0,0.0,0.0,1,Low-Engagement / New,37,M,West John,High,70,Centurion
C102569,267.0,5.0,14027.65,3,"Champions (high-value, engaged)",32,M,Moniquehaven,Affluent,130,Gold
C102570,223.0,1.0,1097.95,2,At-Risk / Lapsing,43,M,Clarkland,Mid,94,Gold
C102571,421.0,1.0,2335.98,2,At-Risk / Lapsing,54,F,Gibbsland,Affluent,32,Gold
C102572,63.0,1.0,600.35,0,Steady Redeemers,31,M,New Paul,Mid,106,Gold
C102573,268.0,2.0,1597.3200000000002,2,At-Risk / Lapsing,35,F,Victormouth,Mid,144,Green
C102574,51.0,1.0,937.66,0,Steady Redeemers,38,F,West Jennifer,Mid,1,Green
C102575,65.0,3.0,3936.81,0,Steady Redeemers,45,M,Baldwinfort,Mid,72,Platinum
C102576,160.0,3.0,4685.13,0,Steady Redeemers,41,F,Adamsfurt,Affluent,176,Gold
C102577,23.0,3.0,1308.56,0,Steady Redeemers,48,M,East Jeffreyborough,Mid,50,Gold
C102578,97.0,3.0,4297.97,0,Steady Redeemers,59,M,Royfurt,Mid,141,Gold
C102579,24.0,5.0,5815.83,3,"Champions (high-value, engaged)",30,M,West Ronald,Mid,15,Green
C102580,560.0,0.0,0.0,1,Low-Engagement / New,44,M,Duncanstad,Low,53,Green
C102581,328.0,1.0,5693.16,2,At-Risk / Lapsing,41,M,Andreaberg,High,172,Gold
C102582,105.0,2.0,2528.49,0,Steady Redeemers,38,F,West Seanstad,Mid,8,Green
C102583,178.0,2.0,3357.6099999999997,0,Steady Redeemers,44,F,New Blake,Mid,74,Green
C102584,126.0,4.0,2053.07,3,"Champions (high-value, engaged)",35,M,Ronaldmouth,Mid,46,Gold
C102585,44.0,8.0,8383.39,3,"Champions (high-value, engaged)",41,F,Ortizfort,Mid,69,Centurion
C102586,133.0,2.0,620.75,0,Steady Redeemers,23,F,Joshuatown,Low,114,Green
C102587,349.0,1.0,521.72,2,At-Risk / Lapsing,32,F,South Jesus,High,147,Gold
C102588,6.0,3.0,1883.21,0,Steady Redeemers,49,M,West Rachelport,Mid,166,Green
C102589,202.0,2.0,12026.23,0,Steady Redeemers,49,M,Port Joshuabury,High,123,Green
C102590,237.0,1.0,11417.96,2,At-Risk / Lapsing,40,F,North Charleston,High,139,Platinum
C102591,119.0,1.0,862.26,0,Steady Redeemers,33,F,West James,High,117,Gold
C102592,450.0,1.0,586.99,2,At-Risk / Lapsing,47,M,Johnview,Mid,43,Green
C102593,168.0,3.0,3506.38,0,Steady Redeemers,51,F,Lake Cassandra,Mid,20,Gold
C102594,78.0,4.0,2823.23,3,"Champions (high-value, engaged)",33,M,Port Karen,Low,148,Green
C102595,106.0,5.0,9856.6,3,"Champions (high-value, engaged)",21,F,Alanport,High,21,Gold
C102596,328.0,2.0,1661.49,2,At-Risk / Lapsing,42,M,Lynnfurt,Mid,82,Green
C102597,331.0,3.0,2588.09,2,At-Risk / Lapsing,48,F,Underwoodtown,Mid,57,Platinum
C102598,32.0,4.0,6031.5199999999995,3,"Champions (high-value, engaged)",44,F,Valdezberg,Mid,178,Gold
C102599,58.0,4.0,4269.74,3,"Champions (high-value, engaged)",55,M,Perezborough,Low,74,Green
C102600,221.0,2.0,2193.74,0,Steady Redeemers,55,M,Hallshire,Mid,98,Platinum
C102601,80.0,3.0,1905.12,0,Steady Redeemers,34,F,Sharpmouth,Low,154,Centurion
